"","bclim12","bclim14","bclim15","bclim18","bclim19","bclim3","bclim6","bclim7","bclim8","bclim9"
"159",274,10,27.1231651306152,69,66,36.0943336486816,-7.62799978256226,39.7319984436035,17.1800003051758,14.7413330078125
"160",283,1,58.3699073791504,36,125,47.2252311706543,-0.131999999284744,36.9160003662109,7.76666688919067,23.054666519165
"161",234,1,62.1744689941406,41,109,50.473316192627,2.16000008583069,35.423999786377,10.2253332138062,23.7333335876465
"162",293,2,54.6577224731445,44,124,46.5737800598145,-0.356000006198883,36.5319976806641,7.39466667175293,18.4333343505859
"163",198,4,44.8952598571777,65,62,41.6811790466309,-0.596000015735626,36.7519989013672,7.7039999961853,18.470666885376
"164",239,1,62.3502807617188,80,97,51.1038856506348,3.14800000190735,29.5319995880127,10.2340002059937,17.1273326873779
"165",235,6,35.4875640869141,62,70,42.8315811157227,-2.83200001716614,36.5120010375977,5.34533309936523,15.6733331680298
"166",109,2,45.0435638427734,25,41,42.5598182678223,-2.10400009155273,40.7919998168945,9.27799987792969,20.982666015625
"167",121,3,40.4340744018555,28,42,43.3013343811035,-2.20799994468689,41.2519989013672,9.17466640472412,21.021333694458
"168",104,2,44.4035873413086,23,41,41.8608551025391,0.0160000007599592,39.8240013122559,10.4980001449585,22.2900009155273
"169",104,2,44.4035873413086,23,41,41.8608551025391,0.0160000007599592,39.8240013122559,10.4980001449585,22.2900009155273
"170",104,2,44.4035873413086,23,41,41.8608551025391,0.0160000007599592,39.8240013122559,10.4980001449585,22.2900009155273
"171",104,2,44.4035873413086,23,41,41.8608551025391,0.0160000007599592,39.8240013122559,10.4980001449585,22.2900009155273
"172",104,2,44.4035873413086,23,41,41.8608551025391,0.0160000007599592,39.8240013122559,10.4980001449585,22.2900009155273
"173",104,2,44.4035873413086,23,41,41.8608551025391,0.0160000007599592,39.8240013122559,10.4980001449585,22.2900009155273
"174",125,1,72.9462356567383,10,63,43.2471885681152,0.89599996805191,36.7600021362305,10.3579998016357,25.0166664123535
"175",125,1,72.9462356567383,10,63,43.2471885681152,0.89599996805191,36.7600021362305,10.3579998016357,25.0166664123535
"176",409,2,63.6484489440918,45,185,48.8724060058594,-0.631999969482422,35.060001373291,7.56666660308838,20.9093341827393
"177",262,4,47.2739486694336,82,87,40.0403366088867,1.26400005817413,33.5519981384277,8.1986665725708,18.32200050354
"178",110,1,66.0267486572266,10,52,44.2760620117188,-0.916000008583069,38.2719993591309,7.50133323669434,23.8553333282471
"179",260,9,23.5210552215576,63,68,43.0929908752441,-6.47200012207031,40.6640014648438,3.30733346939087,14.6773328781128
"180",172,2,47.5467948913574,44,55,37.6420402526855,4.64800024032593,34.3800010681152,11.9513339996338,23.3186664581299
"181",192,1,82.9239196777344,7,101,46.2007827758789,-1.08800005912781,37.4200019836426,7.60733318328857,22.8413333892822
"182",391,1,87.3542709350586,12,196,54.734016418457,0.888000011444092,32.7840003967285,9.45600032806396,21.025333404541
"183",141,1,76.7830352783203,7,71,42.5172424316406,-0.252000004053116,37.3079986572266,9.5873327255249,24.5446662902832
"184",241,3,76.170654296875,16,122,44.2153129577637,-0.864000022411346,35.8359985351562,7.65533304214478,21.931999206543
"185",171,1,77.8959121704102,9,86,42.4501914978027,0.216000005602837,35.7360000610352,9.32800006866455,23.708667755127
"186",407,1,87.1549911499023,13,206,54.0030212402344,0.639999985694885,33.1000022888184,9.18733310699463,20.9993343353271
"187",203,2,78.6257934570312,16,102,43.1817321777344,0.388000011444092,34.6079978942871,8.82733345031738,22.738000869751
"188",364,1,96.7867202758789,12,207,42.1898536682129,0.939999997615814,32.7480010986328,8.59466648101807,24.7446670532227
"189",213,1,53.047721862793,34,90,47.6240768432617,0.351999998092651,37.879997253418,8.81533336639404,20.1686668395996
"190",158,3,46.2225151062012,34,63,41.2524948120117,0.540000021457672,35.4119987487793,7.22799968719482,18.7226657867432
"191",217,5,40.0614585876465,54,66,38.0881996154785,0.304000020027161,37.8839988708496,8.45666694641113,20.4886665344238
"192",364,3,84.7708587646484,13,192,45.0590400695801,-0.159999996423721,34.439998626709,8.10999965667725,23.957332611084
"193",143,1,75.5282211303711,9,71,42.6539611816406,-0.0600000023841858,36.9360008239746,9.64999961853027,24.4793319702148
"194",371,4,75.7687454223633,30,183,43.404613494873,-2.51200008392334,32.5480003356934,3.53866672515869,17.6386661529541
"195",285,2,55.1340560913086,42,122,46.5599822998047,-0.360000014305115,36.7439994812012,7.43599987030029,22.8400001525879
"196",407,1,87.1549911499023,13,206,54.0030212402344,0.639999985694885,33.1000022888184,9.18733310699463,20.9993343353271
"197",308,2,56.0412788391113,46,132,47.290153503418,0.740000009536743,34.6759986877441,8.00466632843018,18.0540008544922
"198",297,3,78.8632965087891,15,150,45.5547790527344,-1.04799997806549,34.2239990234375,6.85133361816406,20.4739990234375
"199",186,1,48.5192718505859,39,72,44.6162948608398,1.60399997234344,36.6599998474121,9.2160005569458,20.9006671905518
"200",250,1,58.2903747558594,31,111,47.3529014587402,-0.228000000119209,37.7519989013672,8.11466693878174,23.6386661529541
"201",335,2,98.0401763916016,137,26,58.0947456359863,5.35599994659424,31.1560020446777,25.8966655731201,20.3193321228027
"202",344,2,101.697387695312,141,24,58.690185546875,5.09999990463257,31.011999130249,25.5900001525879,19.9780006408691
"203",109,5,30.334888458252,24,38,41.0031433105469,-3.79200005531311,39.8880004882812,6.52733325958252,18.4053344726562
"204",284,1,72.1355133056641,35,140,49.2362823486328,2.71199989318848,33.5640029907227,10.8839998245239,22.7053337097168
"205",359,2,66.6660919189453,53,168,48.1710395812988,-0.108000002801418,34.4640007019043,8.21933364868164,21.0633335113525
"206",287,1,61.4276504516602,49,131,49.1819877624512,0.920000016689301,35.4520034790039,8.70333290100098,22.7360000610352
"207",299,2,88.0409927368164,14,160,44.3669471740723,0.527999997138977,33.8359985351562,8.37533283233643,24.5620002746582
