bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,elevation
17.88416672,22.59583282,7.804166794,390.1499939,57.70000076,2,75.87578583,159.4499969,22,36.75,193.1000061,15.75199986,50.34312057,607.5552979,34.75,1.49000001,32.03099823,11.58749962,19.2816658,665.9083252
14.05249977,22.90049934,7.070333481,591.7000122,94.65000153,2,77.5350647,234.8500061,29.5,44.70000076,340.730011,14.85674953,51.25835419,597.3579102,31.98099899,-1.095000029,31.58699989,9.29216671,16.5996666,1826.369751
10.19750023,18.99616623,3.649499893,804.0200195,136.3500061,3,71.53714752,388.8599854,38.90000153,74.66000366,307.6499939,14.44274998,46.47176743,605.8526611,24.25599861,-1.422999978,30.05500031,3.474000216,16.33099937,2226.366455
18.76233292,24.49583244,8.152832985,772.9000244,34.90999985,1,68.52258301,118.7900009,25.85000038,26,91.75,16.07966614,42.80996323,665.855957,35.07999802,3.586999893,29.37999916,9.195833206,14.9574995,1752.99939
22.25874901,30.67749977,13.75666714,145.9100037,27,1,66.58345795,69,8,25,69,16.78216743,47.52674866,697.8301392,39.79999924,4,36.27999878,15.25749969,28.4628334,82.70114899
22.59291649,31.16583252,13.64916706,126.3899994,24.27000046,1,59.31285095,57,9,27,57,16.25099945,46.12671661,715.2000122,39.44900131,4.090000153,35.68999863,14.06816673,24.74483299,252.8334503
22.24770927,30.88316727,13.75733376,128.9499969,23,1,57.94016266,57,9,29,57,16.20849991,45.33505249,715.1677856,39.40999985,4.289999962,35.31499863,13.48250008,24.21500015,348.9128113
20.36474991,31.07250023,13.35949993,129.3000031,20.29999924,1,52.54765701,55.40000153,10.39999962,42.09000015,55.40000153,13.49633312,42.72807693,707.1629028,35.08499908,5,33.32799911,10.29950047,23.8061676,599.2296753
20.99270821,25.875,9.296667099,174.3500061,37.59999847,1,54.23005676,107.7699966,16.89999962,44.70000076,92.5,14.40916634,44.97256851,716.8321533,34.65999985,0.330000013,35.25,9.455666542,19.50083351,842.3793335
17.39925003,26.88050079,9.609166145,197.8500061,32.40000153,1,51.7656517,84.94999695,17.39999962,40.70000076,84.94999695,15.84708309,42.51713562,735.2055664,36.00999832,0.155000001,35.86700058,9.223166466,20.35000038,1060.837402
17.55979156,27.24083328,9.102499962,210.6499939,29.70000076,1,50.38029861,82.63999939,15.69999981,40.70000076,82.63999939,16.01258278,45.01463699,740.9706421,35.95000076,0.07,36.68999863,9.244999886,20.15500069,1074.776733
19.34662437,28.00749969,9.651000023,189,23,1,48.22513199,72.12999725,13,38,48.58000183,15.94583321,42.86463165,781.4105225,37.07500076,0.390000015,35.40800095,10.18933296,21.62000084,894.8809814
18.68541718,29.01866722,9.879333496,137.6499939,22.89999962,1,48.24366379,57.40000153,10,37.90000153,57.40000153,16.62125015,43.23654938,778.3928833,37.95000076,0.200000003,37.63000107,9.819167137,21.74066544,811.5283813
19.53391647,30.24833298,10.1758337,168.9499969,26.5,1,48.81965637,62.20000076,9.550000191,40.91999817,62.38000107,13.59266663,39.82723236,778.479187,37.66500092,2.769999981,34.16999817,29.96050072,23.39416695,608.8729858
21.17270851,31.06500053,12.07750034,160.5,26.79999924,1.049999952,50.26647186,58.65000153,10.19999981,43.59999847,52.59999847,12.08374977,36.55146027,786.9944458,37.86000061,4.804999828,33.05500031,30.8283329,23.98166656,789.3145752
21.49416733,31.73399925,12.51000023,146.8000031,25.75,1,51.4922905,56.47000122,9.380000114,42.25,49.95000076,12.32033253,36.93816757,782.1688232,37.95299911,4.735000134,33.48500061,29.74933243,24.84350014,657.9464722
20.93229103,30.48333359,10.83850002,234.25,37.45000076,2,48.9473114,81,15.85999966,90.41999817,61.79999924,13.70316601,39.83815002,801.4988403,37.56000137,2.659999847,34.72000122,30.05400085,23.06966591,767.2619629
16.14916611,25.07083321,7.934166908,412.8200073,69.19999695,5.5,50.77470779,156.8000031,29.14999962,162.9499969,118.5500031,12.18416691,38.22061157,719.2469482,31.47999954,0.824999988,30.65500069,25.07083321,18.04249954,1538.819336
20.38791656,29.85383415,11.58583355,300.2799988,42.5,3,52.06938934,100,19,71.5,90.5,17.0316658,45.17683029,768.6008301,39.09000015,1.389999986,37.70000076,12.52750015,23.30666733,665.6848145
20.53812599,30.28316689,11.22966671,287.8599854,43.90000153,3,51.42597961,100.4700012,17,73.80000305,98.01000214,17.96683311,45.0754776,785.6118774,39.97999954,0.860000014,39.01499939,12.65616703,23.45999908,591.5506592
20.43487549,30.29183388,11.31000042,318.2200012,46.09999847,4,50.22978973,111.1500015,21,79.19999695,103.3700027,17.91608429,45.84391785,781.5881958,39.97999954,0.899999976,39.08000183,12.63716602,23.44916725,631.7805786
20.52291679,30.3781662,11.57666683,323.519989,46.90999985,4,49.99901581,113.3000031,21.10000038,81.19000244,109.0100021,17.49308395,45.43044662,774.3222046,39.52000046,1.349999905,37.69000244,12.80800056,23.52300072,627.170166
20.98991585,30.38699913,12.4489994,295.0299988,39.90999985,3.089999914,49.60351944,102.6900024,19.90999985,63.97000122,101.0100021,15.88258362,44.32936096,743.5628052,38.27999878,2.661999941,35.6570015,13.4321661,23.66300011,479.5595703
19.94375038,29.75166702,11.60833359,353.019989,50,5,45.39530182,125.25,27,85.90000153,121.8000031,17.30674934,46.63578033,771.4431152,39.27899933,1.200000048,38.77999878,12.07499981,22.59949875,694.0307617
18.91033363,28.78666687,10.58500004,430.1000061,55,6,46.25932312,142.0500031,31,99.90000153,144.6499939,17.86041641,46.64762878,766.100708,38.63499832,0.050000001,37.68999863,11.25583363,21.84166718,965.9377441
19.46450043,30.05750084,10.35999966,396.8999939,50.81000137,6,44.82440948,138.8000031,31,97.09999847,132.6499939,16.86583328,45.3290062,779.1835327,38.99000168,0.469999999,38.35499954,12.26333332,22.45616722,891.8775024
20.39270782,30.24916649,11.53416634,437.3399963,48.47000122,6,45.73356628,128.7700043,28,89.69999695,130,16.78708267,44.65985489,774.2608643,39.26300049,1.705000043,37.1570015,11.66416645,23.54366684,681.1281738
18.41104126,29.68166733,9.304499626,443.6499939,69.80000305,6,46.27340317,181.5399933,37.5,104.5,166.5500031,15.53899956,43.2139473,757.151001,35.72499847,1.029999971,35.13000107,11.23250008,23.02983284,849.9654541
17.90895844,26.08616638,9.549166679,491.0499878,61.5,6,45.57885742,175.75,39,117.5500031,182.5,16.21791649,45.06087494,735.2139893,35.89500046,0.066,34.22100067,10.88566685,19.81649971,745.7344971
16.56166649,24.94833374,8.240833282,558.8900146,70.62999725,7.5,46.03085709,188.5500031,39.09000015,121.4499969,180.8999939,16.01566696,43.6946907,769.4899292,34.7140007,-2.189999819,36.67499924,8.353666306,18.80833244,1249.256958
19.74479103,30.25250053,9.909999847,493.7000122,56,5,45.49576569,150.7700043,32,97,149.5500031,18.59824944,44.27827835,797.874939,37.84500122,-0.790000021,39.43199921,11.13916683,23.16433334,968.9393311
19.77708244,30.61083412,9.709166527,462.6000061,57,5,45.11940002,158,32,98.40000153,153.1999969,17.37266731,43.47945404,811.6518555,40.48999786,-0.600000024,39.73099899,9.180500031,20.01916695,701.3430176
17.14687538,26.46666718,7.348333359,515.3400269,68.98999786,7,44.35265732,169.4499969,38.5,127.7099991,156.5,15.67041683,43.46091843,765.3684692,35.01499939,-1.850000024,37.20000076,8.780833244,19.74833298,1109.796021
15.83183289,25.52899933,8.406666756,449.7999878,60.59999847,7,44.48430634,156.25,33.68999863,121,139.1000061,16.68458366,44.75626755,761.7835083,36.07799911,-1.680000067,37.13999939,20.94583321,20.98999977,1162.903198
17.28187561,26.10983276,7.824999809,465.9500122,65.19999695,7,44.21533203,150.7799988,36.36999893,116.3499985,137.8000031,16.90424919,45.42951584,757.3878784,34.98500061,-2.400000095,37.92499924,26.14900017,19.82416725,1053.655884
16.50579071,26.52666664,8.079166412,445.0299988,58.29000092,6,44.24068069,142.8999939,33.54999924,114.6500015,124.4499969,17.0043335,44.46998215,764.3877563,35.63299942,-1.789999962,37.36700058,26.01483345,19.71249962,943.0880127
16.24541664,25.73666763,6.953499794,421.25,62.38000107,7.699999809,45.70987701,144.8500061,33.34999847,113.1999969,122.5899963,17.11566734,45.27647018,764.4467163,34.0359993,-3.148999929,37.01599884,25.45416641,19.47833443,1009.29248
17.25804138,24.43166733,11.9246664,357.1600037,73.02999878,1,94.22238159,208.6300049,7,15,201.1699982,15.93575001,52.5529747,509.6813965,33.52899933,3.700000048,29.78299904,12.18266678,23.46850014,374.752533
18.22758293,24.93516731,11.84666634,327,70.09999847,2,89.80548859,218.9700012,9,19,189.1999969,17.85216713,54.46704865,567.9454346,34.06299973,0.810000002,32.67499924,12.22416687,23.78000069,453.3163147
18.16916656,25.82749939,11.60000038,336.1000061,65,2,88.85613251,188.1000061,9,18,174.6999969,19.48624992,56.86217499,582.7376709,35.75,0.5,36.07999802,12.27166653,25.2076664,432.8843384
18.02687454,25.64166641,11.4333334,325.4700012,65,2,87.30899048,189,11,21,171,19.59641647,55.30363464,577.2096558,36.09999847,0.400000006,35.59700012,12.15950012,24.88483429,467.9707336
18.05016708,25.01116753,11.361166,319.4500122,61,2,85.12453461,178.1100006,11,22,161.3099976,19.59283257,54.9095726,582.3329468,35.77000046,0.280000001,36.13999939,12.11916637,25.24333382,455.071228
17.99404144,25.75916672,11.12150002,310.480011,60,2,79.95887756,168,12,23,162,19.63791656,54.58954239,596.1339111,35.68999863,0.400000006,34.72999954,11.90166664,25.27000046,504.9666443
17.0749588,23.9703331,10.34249973,305.75,57,2,77.23201752,158.3999939,16,28,149,18.18991661,51.78455734,587.2425537,35.49000168,0.699999988,33.95999908,11.87683296,23.30333328,636.711853
13.04399967,23.16383362,6.291666508,506.2999878,60.22999954,2,74.5031662,237.9700012,18,51.20000076,171.9900055,15.5524168,51.70349121,586.5632324,31.16699982,-0.701000035,32.47499847,9.034999847,19.18849945,738.8261719
11.48879147,18.35899925,6.074166775,741.3499756,95.31999969,3,76.77102661,364.5,28,56,353.5499878,14.20458317,49.5670433,609.8769531,28.92000008,-2.549999952,30.95100021,6.577666759,16.96800041,1547.688599
14.10883331,27.18366623,11.13000011,497.4200134,42.79999924,2,68.56929779,314.8699951,26.60000038,36.75,119.6999969,11.71208286,46.04146576,663.2154541,34.42899704,0.47299999,29.72699928,6.516666889,22.11666679,1878.342407
18.81320763,27.59833336,13.70650005,203,26,1,65.87480927,63.15000153,8,22,70.09999847,16.95949936,47.17119217,694.9866943,39.70000076,3.900000095,35.11999893,13.96833324,25.94533348,575.0067749
22.32916641,31.07683372,13.8083334,102.9499969,23,1,65.72031403,59.90000153,8,13,58,15.98291683,46.00046921,714.4287109,40.04999924,4.269999981,35.65999985,15.39166641,25.00900078,114.1974564
22.7250843,31.6293335,14.04766655,99.59999847,21,1,70.78969574,53.97000122,6,11,48,16.44908333,44.53860474,725.7779541,40.43000031,5.361000061,35.38399887,15.711833,26.2614994,5.097706318
19.18400002,31.02300072,13.5041666,119.1299973,19,1,51.66200256,47.04999924,7,20.60000038,48.63000107,15.09166718,45.06374741,718.0083008,36.43600082,3.319000006,34.36999893,13.6716671,24.34350014,491.3222961
17.38633347,29.36083412,13.07600021,199.3500061,19,1,49.59093857,54.83000183,11.30000019,35.59999847,51.43999863,15.81124973,44.47653961,731.4448853,36.27799988,2.125,34.61000061,9.453666687,23.42116737,479.4420166
18.96924973,26.50749969,9.258500099,186.5200043,36.40000153,1,51.6713295,52.52999878,8.399999619,27.10000038,52.52999878,16.0079174,43.81785965,727.7852783,38.84000015,-0.320000023,33.95000076,11.12016678,19.57916641,1037.839355
18.24912453,27.15966606,11.19616699,197.2899933,16.70000076,1,47.38799667,48.70999908,13.78999996,40,48.70999908,16.08525085,43.64969254,760.7857056,39.21999741,1.080000043,34.33399963,9.491333008,20.64216614,826.1908569
18.15433311,27.14566612,11.91800022,167.25,23.70000076,1,48.36682892,61.09999847,11,39.40000153,61.09999847,16.20483398,40.76353836,763.3689575,36.42499924,2.319999933,36.59000015,11.54916668,22.00916672,1006.360291
19.08479118,28.67516708,10.64299965,182.6600037,25.39999962,1,48.00003433,54.74000168,11.44999981,38.09000015,54.74000168,15.07250023,39.95848846,758.4122314,36.52500153,2.5,34.82500076,10.28416634,22.30550003,872.4732666
21.16937447,30.88999939,11.98999977,228.3000031,35.65000153,2,50.57211685,83.40000153,13,83.40000153,71.15000153,14.66458321,41.47789001,785.1658325,38.375,3.019999981,35.35499954,30.88999939,23.61666679,605.5410767
20.51279068,30.21733284,11.37333298,279.4599915,43.88999939,3,50.44397736,102.6900024,17,77.30999756,87.79000092,15.32191658,42.32561111,785.6635742,38.61999893,2.420000076,36.19999695,30.18716621,23.16883278,784.1459351
20.53154182,30.11100006,11.31116676,354.75,47.09999847,5,46.40902328,121.4199982,26,79.48999786,119.0899963,17.66333389,45.7425766,771.1051636,39.33000183,1.100000024,38.24499893,12.51583385,23.24583435,694.0554199
19.65795898,29.28350067,10.87633324,386.4100037,51.15000153,6,46.54452896,141.8999939,30,97,140.3000031,17.78291702,46.73897934,792.6362305,39.22000122,0.699999988,37.89899826,11.59466648,22.68083382,804.7722168
20.33520889,30.08833313,10.93666649,386.7999878,49,5,46.00601578,127.6999969,26,88.09999847,130.1000061,17.88858414,45.68092728,794.5231323,39.92000198,0.699999988,38.97999954,11.62583351,23.17083359,712.1141357
20.4730835,29.97433281,11.4671669,404.269989,52.90000153,6,45.30405807,135.0099945,28.70999908,91.91999817,141.8399963,15.99633312,43.48661041,775.1573486,39.05899811,1.902999997,37.1590004,11.72683334,23.3378334,686.4390869
20.48550034,29.4058342,11.3538332,419.1199951,57.63000107,6,45.79258728,142.8000031,29.20999908,107.0500031,155.8999939,15.39291668,42.77346802,756.2321167,37.93000031,1.650000095,35.08100128,12.60166645,21.78983307,815.9528198
16.18575096,25.92700005,9.282333374,438.3599854,53,5,45.64574814,185.8999939,31,101.5500031,137.6699982,16.67000008,43.67282104,777.0692749,38.03300095,1.600000024,35.84000015,11.15333366,23.25499916,843.6086426
16.61083412,25.77083397,8.190333366,574.039978,71.84999847,7.449999809,45.70334625,182.8999939,42.77000046,155,180.9499969,16.44833374,43.64367676,754.9858398,35.97600174,-2.179999828,36.44800186,10.211833,20.62916756,1293.151123
17.19812584,28.28499985,9.260499954,460.0899963,66.40000153,6,45.72677612,185.4600067,35,105.7699966,165.2899933,15.70666599,42.66556931,780.6873169,37.56999969,-0.430000007,38.18199921,10.16499996,18.84283257,1005.010193
19.02770805,30.04583359,10.39266682,461.1199951,55,4,45.68418884,159.8800049,29,86,147.6999969,17.71725082,42.66330719,827.0342407,38.07500076,0.07,37.75,11.41083336,23.28000069,719.5291138
19.76625061,28.0625,9.916666985,455.3399963,55,5,44.43075562,164.6999969,33,100,146.9499969,16.13125038,42.00366592,800.4530029,38.49000168,-0.75999999,37.38000107,10.48033333,21.69433403,829.9331055
17.34925079,29.25250053,8.228500366,486.8500061,57.20000076,5,44.77009201,170.7299957,36.56999969,106.3099976,148.1999969,16.13000107,43.63265228,808.7850952,36.62400055,-0.469999999,37.43000031,21.43466759,20.22583389,994.4157104
17.80041695,28.25900078,9.150333405,438.1300049,59.20000076,6,44.3118248,146.8600006,32.09999847,103.0500031,134.5099945,15.80958366,43.58961487,800.3209229,36.93899918,-0.590000033,38.27999878,10.09549999,19.51166725,962.9556885
18.02083397,27.7966671,8.761333466,431.5,57.45000076,6,44.46744156,143.5,33,108.4100037,135.6000061,16.6408329,43.60721207,787.3278809,36.61500168,-1.309999943,36.9469986,10.28649998,21.6091671,945.5734253
16.9646244,27.37566566,8.388500214,440.0499878,63.20000076,6,44.79048538,143.8500061,33.65000153,104.9000015,135.1499939,16.43608284,43.69752121,785.8834839,34.99399948,-1.38499999,37.30400085,26.67933273,20.69916725,984.7875366
16.57912445,20.09166718,13.57666683,309.5299988,68,1,98.65776062,191.5099945,5,11,178.5099945,7.511583328,46.45489883,270.1932678,25.0529995,8.87899971,16.17399979,13.72849941,19.46999931,4.269154549
16.72633362,20.42616653,13.53233337,310.1900024,67.87000275,1,97.70327759,190.8300018,5.699999809,11.69999981,177.9299927,7.145833015,42.73710251,283.8551941,25.44999886,8.729999542,16.71999931,13.74116611,19.79116631,26.94257927
17.41466713,22.35716629,13.16116619,348.75,70.91000366,1,95.74306488,210.8200073,6,13,190.7400055,13.14783287,55.42701721,375.1952209,29.80099869,6.079999924,23.72099876,13.56099987,21.65850067,144.0427856
17.63320732,24.97916603,11.28183365,309.2900085,63,1,90.9285965,185.3999939,7,16,172,15.17391682,50.86025238,542.4544678,34.45000076,2.669999838,31.84999847,11.86499977,24.40416718,398.1714783
17.89783287,25.6875,11.3241663,337.5,72.55000305,2,89.47151184,188.0500031,9,19,178.75,17.55391693,51.68707275,574.7945557,35.45000076,2.039999962,31.45700073,12.2383337,25.01250076,458.2689209
17.93512535,25.43333244,11.4841671,332.1099854,64,2,86.13430786,185,9,19,171.3699951,17.86208344,54.69281769,574.4225464,35.47999954,0.300000012,34.84700012,12.09333324,24.65166664,437.5772705
17.22566605,24.61433411,11.47749996,328.1499939,64,2,83.08278656,181.8999939,11,21,170,17.62324905,54.11324692,560.5805664,34.58499908,1.11500001,33.06000137,12.03166676,24.04349899,481.527832
16.74666595,24.74666595,10.58333302,324.8299866,68.5,2,82.29467773,200.1999969,14,29,177.9700012,18.6685009,53.97082138,580.036377,34.20000076,0.530000031,33.75500107,11.08816624,23.8876667,621.8664551
15.52375031,23.625,8.729166985,365.1000061,73,2,76.76585388,212.1000061,21,33.40000153,203.7599945,17.93341637,51.66630936,592.9551392,31.93899918,-0.730000019,32.89500046,9.776666641,19.57116699,1321.95166
14.26608372,22.21983337,7.609166622,432,67.87000275,2,74.17547607,275.4299927,25,44.40000153,233.75,17.11675072,50.0916481,597.2806396,31.46999931,-1.424999952,32.35099792,8.990833282,19.73666573,1489.957275
13.62874985,21.56900024,6.884333134,713.7800293,99.55000305,3,73.82203674,283.5499878,30.20000076,53.79999924,292.1199951,15.37041664,49.29528427,627.8694458,28.86000061,-2.599999905,32.33499908,6.25549984,18.60583305,1855.742188
11.7614584,21.69433403,6.367166519,681.2999878,94.34999847,3,74.75928497,339.4899902,32,55,287.6499939,12.18458366,49.95681,640.9848633,28.68000031,-2.329999924,31.03000069,6.58166647,18.65649986,1860.400513
14.53208351,28.70316696,9.377833366,181.3500061,47.27000046,2,63.14221573,179.8099976,26,44.34999847,205.8300018,14.35174942,45.22952652,684.7861328,37.52999878,1.659999967,33.97499847,8.144666672,21.3516674,1225.56665
20.83958244,23.39450073,12.98099995,170,34,1,65.16309357,79.12000275,7,25.04999924,64.47000122,15.39124966,44.29497528,724.5575562,37.48500061,0.810000002,34.72499847,9.811666489,21.65733337,803.2196045
22.75175095,31.62916565,13.97333336,99.94999695,21,1,71.00914764,52.90000153,6,11,51.20999908,15.65866661,45.05839157,731.3273315,40.36000061,4.539999962,35.34000015,15.61416626,25.53000069,11.14784431
22.25945854,31.59033394,13.76333332,113.5,18.96999931,1,55.28342819,47.90000153,6.900000095,20.95000076,47.90000153,14.63941669,43.27285004,730.1358643,39.12299728,4.760000229,33.50299835,13.8793335,24.92399979,402.5269775
21.96020889,31.21249962,12.88749981,117.8000031,18,1,50.0402298,47.5,7,23,47.5,14.77958298,43.69411087,742.65271,38.5,5.199999809,34.10000229,13.37483311,24.31583405,501.9672546
21.76329231,30.97333336,12.96166706,115.5500031,16,1,49.94789124,45.5,6,24,45.5,14.12333298,44.01700211,749.6856689,39.93000031,4.079999924,36.57500076,12.52916622,24.02083397,362.0869141
20.94624901,30.82583427,11.75466633,117.3700027,17.29999924,1,49.27085114,45.29999924,7,26.60000038,45.29999924,14.47258282,44.04027939,760.8111572,39.70000076,2.789999962,36.89999771,11.70316696,22.86249924,777.227478
21.20274925,30.59833336,11.95583344,117.5,16.5,1,47.57604599,47.90000153,7,27.79999924,47.90000153,15.71125031,43.30073547,761.208252,39.46500015,2.900000095,37.64999771,11.95583344,24.10833359,574.2634277
20.94708252,30.69633293,12.07166672,116.1999969,17,1,47.5182991,39.08000183,6.25,27.75,38.47000122,14.96374989,44.26646042,766.0144653,39.61499786,2.302999973,37.20999908,13.39850044,23.99583244,549.9578247
19.23104095,29.16499901,10.68366718,130.3999939,27.46999931,1,49.17240143,57.34999847,9.800000191,40.97999954,59.20000076,13.4491663,39.21191788,761.2382202,36.38000107,2.5,33.56099701,10.59666634,22.98116684,728.8846436
20.03583336,29.86199951,11.32550049,138.0500031,22.70000076,1,49.22896576,44.59999847,7.900000095,38.5,47.04999924,12.43416691,38.54169464,769.4971313,37.23099899,2.569999933,34.31700134,15.38233376,20.82699966,807.6665039
21.07062531,31.17083359,11.72283363,185.6499939,28.39999962,2,50.31576157,74.25,12,49.65000153,54.59999847,14.54349995,40.03016281,787.5160522,39.11999893,3.160000086,35.06699753,30.61416626,23.79583359,764.7778931
20.06641769,30.33333397,10.6948328,194.1000061,39.27999878,2,50.9148674,76.12999725,12,65.01999664,53.20000076,13.21199989,39.75681686,794.1453247,38.54199982,3.00999999,34.71100235,30.28800011,24.23266602,809.5431519
21.22875023,31.18166733,11.72916698,191.9499969,30.45000076,2,50.3795929,75.44999695,12,52.45000076,56,14.56750011,40.34756851,805.3330078,39.25,3.144999981,36.10499954,30.97583389,24.32416725,654.5521851
20.07141685,30.35199928,11.52666664,296.7999878,53.54999924,4,51.00338745,103.6999969,18.20000076,77.44999695,103.2799988,14.75166702,41.28252029,769.4829102,37.63100052,2.659999847,35.17000198,29.00583267,22.81983376,788.7244263
19.61924934,29.66633415,10.60416698,423,52.29999924,5,46.68214417,133.5500031,29.25,94.13999939,134.3099976,14.63249969,41.52328873,745.7587891,36.97800064,3.01699996,35.44499969,11.79916668,21.75066757,899.0888672
20.38908386,29.86249924,11.64283371,395.25,49.75,5,46.05357361,124.5500031,26.04999924,90.80000305,124,15.63249969,44.21784592,775.3305664,39.29999924,1.9799999,37.43999863,12.42883301,23.35249901,691.2609253
20.39249992,30.39383316,11.13383389,420.9899902,51.79999924,5,46.05836105,137.25,28.20000076,95.83000183,136.8999939,16.7808342,44.09289932,802.581604,39.68600082,1.208999991,38.375,11.58133316,23.38633347,754.4916382
20.48212433,29.96433258,10.84166622,428.2900085,54.59999847,5,45.71848297,151.6799927,31.5,105.5500031,149.6499939,16.72858429,44.03623962,795.9718628,39.45999908,1.13499999,37.32500076,12.10416698,23.2183342,755.9963379
20.46249962,28.75399971,10.57966709,481.1799927,59.04999924,5,45.94696808,175.3999939,31.70000076,112.1699982,165.1199951,14.49300003,40.80588531,749.7228394,37.10000229,1.99000001,35.25,11.19950008,23.10183334,996.5953979
19.31791687,28.65683365,9.054166794,485.5,63.29999924,5,45.92832947,159.6699982,31.29999924,108.3499985,161.1999969,15.06999969,41.25314331,769.9563599,37.49000168,1.400000095,33.33600235,11.38133335,22.44466591,689.6305542
19.84662437,28.27383232,9.601666451,466.1000061,60.59999847,4,45.59793854,143.6000061,34.15000153,107.8499985,159.8999939,14.96275043,41.09608841,758.0650635,38.45500183,0.829999983,35.34999847,9.960833549,22.5391674,878.0895996
19.90083313,30.29416656,9.981666565,415,53,4,46.17453766,148.5,29,85,138.5,16.40999985,42.64507675,839.3485107,38.79999924,-0.100000001,39.02999878,11.48333359,23.47500038,645.2493896
18.76250076,28.83833313,9.158499718,401.75,55,5,46.0407753,149.9499969,28,93.13999939,133.8000031,15.375,41.58596802,816.3101196,38.40999985,-0.01,37.64799881,10.1291666,23.57499886,745.2036133
17.6091671,28.31999969,7.728333473,431,54.59999847,5,45.08830261,142.2899933,34,95.80000305,133.7899933,15.87708378,42.5617981,798.5320435,35.24300003,-0.400000006,36.52299881,10.37250042,22.03533363,771.4378052
17.07829094,27.21566582,7.538333416,463.7799988,57,6.699999809,44.61770248,141.5500031,31.54999924,124.1500015,133.4700012,16.24541664,42.61880875,802.1105957,35.90999985,-2.523000002,38.34700012,10.16333294,21.11083412,934.6972046
16.11387444,19.8686676,13.00866699,316.9100037,69.01000214,0.370000005,97.83148193,194.5099945,5.369999886,11.36999989,180.5,9.944250107,55.33193207,283.0987854,25.54400063,7.572999954,17.97100067,13.15066624,19.14916611,35.34642792
16.20624924,20.04999924,13.01666641,320.3599854,66,1,95.34525299,188,6,12,178.6100006,10.1833334,55.36822128,294.9264526,25.89999962,7.173999786,18.78899956,13.14916706,19.40800095,13.55297279
17.19091606,21.73550034,13.07683372,330.9500122,68.11000061,1,95.78720856,199.1799927,6,12,176.9900055,12.21475029,53.02807617,351.3288574,29.15999985,5.81000042,24.06700134,13.2341671,21.08499908,97.94141388
16.93675041,22.21899986,12.64500046,327.7200012,65.15000153,1,93.3272171,190.0500031,6,12,178.5,12.93225002,54.09611893,381.4569397,30.03499985,4.900000095,25.06500053,12.99866676,21.07500076,128.8956909
17.17291641,22.48999977,12.81333351,335.9500122,67.5,1,93.51951599,197.9499969,6,13,183.5,13.86499977,56.03216553,392.2841492,30.34999847,5.679999828,24.74500084,13.02083302,21.59333229,199.2892303
16.3439579,23.33166695,10.53333378,424.7999878,82.16999817,2,89.03787231,241.9499969,11,22,225.2400055,17.14541626,53.74725342,535.3673096,32.40000153,2.458999872,31.31999969,11.10833359,22.44499969,667.3005981
17.84958267,24.72133255,12.02000046,323.7000122,63,2,87.11897278,183.6000061,9,18,170.1000061,17.68000031,54.82371902,541.5426636,34.83000183,3.019999981,30.82500076,11.52583313,24.0181675,370.7088318
17.78562546,25.18166733,11.7001667,325.5599976,63,2,86.67089081,182,9,18,172,17.3738327,53.50143051,525.0855103,34.34999847,3.109999895,33.25999832,12.538167,24.34016609,406.1619568
17.75370789,25.08916664,11.67333317,332.5,64,2,85.59713745,181,11,21,172,18.0284996,54.86743927,543.6088867,35.09999847,1.279999971,33.90000153,12.22500038,24.3283329,392.6205139
17.28645897,24.80666733,11.21583366,354.3299866,65.09999847,2,82.47600555,196.1999969,14,26,174.8999939,17.66499901,54.1617775,561.2562256,34.31999969,1.25999999,33.45999908,11.08833313,24.03249931,435.2419739
16.14500046,24.16266632,9.453666687,391.2999878,75.05000305,2,76.36702728,207.2899933,21,38,178.2200012,17.69625092,52.37073135,587.6517334,33.27000046,-0.449000001,33.21999741,9.704166412,20.11916733,918.3929443
15.2525835,23.03666687,8.189833641,476.9100037,73.80000305,2,74.04925537,265.3599854,22,44,196.3200073,15.16166687,52.91807938,605.5463867,32.93000031,-1.789999962,36.5,8.360833168,19.59666634,1194.932373
14.36145878,22.69350052,7.475166798,407.2799988,73.5,2,73.22675323,194.5399933,24,50,207.5500031,19.23208237,51.67182541,647.8766479,32.85499954,-3.539999962,36.53499985,7.626333237,19.48333359,1231.484863
14.60708332,22.89850044,6.527833462,518.0499878,66.5,3,72.99894714,186.9499969,30,57,241.7899933,16.59791756,47.93175507,648.4744263,32.76300049,-2.700000048,35.36100006,7.970833302,19.90216637,1442.391479
12.78695774,22.91916656,6.137499809,412.5499878,55.70000076,2,72.89810944,177.75,26,91.80000305,324.3999939,12.20041656,42.93815994,646.2724609,25.53499985,-2.880000114,28.72900009,6.618499756,15.80850029,1458.164185
15.90358353,22.1079998,9.675333023,279.9400024,45.84999847,2,64.09103394,128.1499939,18.89999962,49.70000076,188.75,13.58625031,44.01526642,669.2007446,28.52200127,0.310000002,32.84899902,9.763833046,23.28350067,1255.554199
18.84375,28.80966568,12.31416607,152.0500031,32.20000076,1,63.79673767,79.09999847,9.5,27.29999924,79.09999847,14.67866611,43.69166183,723.3282471,38.20000076,3.970000029,33.75,9.826333046,23.5126667,340.7301331
21.69208336,30.77000046,13.56066704,115.0599976,17.70000076,1,50.33732224,48.29999924,6.789999962,28.45000076,48.29999924,14.06499958,42.37315369,725.706665,38.18500137,5.159999847,33.51200104,13.31000042,24.35650063,495.0086365
