,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
1,2.415268975,0.797973266,0.058110172,-0.280566514,0.773137905,-0.472139033,-0.137016647,0.069200534,0.26582251,-0.18672057,0.082557127,-0.02789514,0.001544913,0.097825925,-0.111891021,0.031409313,-0.042946662,-0.051099057,0.045722698,-0.124197606
1,1.887141139,1.365387256,0.535626407,0.25702681,0.544245211,-0.58776516,0.006644672,-0.003035308,0.288483445,-0.317868118,-0.014877625,0.002084022,-0.018317367,0.079493039,-0.060379409,-0.003901445,-0.015511506,-0.010913067,0.059178077,-0.061386799
1,1.747646197,1.503807456,0.501682717,0.252168394,0.44901345,-0.546912747,-0.040130713,-0.017988721,0.309151426,-0.316443834,-0.016649347,-0.004281474,-0.021327053,0.065221101,-0.069153221,0.000316983,-0.020339987,-0.026059592,0.049817768,-0.071213863
1,2.373341483,0.814380337,0.096457555,-0.249997662,0.758318007,-0.468712022,-0.147401304,0.064498309,0.289122646,-0.182978786,0.078732988,-0.023143308,0.001041844,0.103619818,-0.112716121,0.032202681,-0.037195546,-0.042635885,0.059067571,-0.119969836
1,1.658997985,1.602953507,0.539446358,0.253505471,0.42151733,-0.53781189,-0.079046408,-0.038177909,0.313027866,-0.291999463,-0.005267762,-0.00679386,-0.02643026,0.082786052,-0.079740368,0.001283326,-0.011056662,-0.031700865,0.059685854,-0.063525728
1,1.658997985,1.602953507,0.539446358,0.253505471,0.42151733,-0.53781189,-0.079046408,-0.038177909,0.313027866,-0.291999463,-0.005267762,-0.00679386,-0.02643026,0.082786052,-0.079740368,0.001283326,-0.011056662,-0.031700865,0.059685854,-0.063525728
1,1.763604141,1.456985216,0.488930456,0.169707941,0.40193612,-0.556595194,-0.061241557,-0.029185549,0.280580896,-0.333769023,-0.009898493,-0.011982964,-0.026945635,0.0691682,-0.065758673,-0.004131706,-0.02555879,-0.037101705,0.051941756,-0.073483488
1,1.658997985,1.602953507,0.539446358,0.253505471,0.42151733,-0.53781189,-0.079046408,-0.038177909,0.313027866,-0.291999463,-0.005267762,-0.00679386,-0.02643026,0.082786052,-0.079740368,0.001283326,-0.011056662,-0.031700865,0.059685854,-0.063525728
1,1.658997985,1.602953507,0.539446358,0.253505471,0.42151733,-0.53781189,-0.079046408,-0.038177909,0.313027866,-0.291999463,-0.005267762,-0.00679386,-0.02643026,0.082786052,-0.079740368,0.001283326,-0.011056662,-0.031700865,0.059685854,-0.063525728
1,1.658997985,1.602953507,0.539446358,0.253505471,0.42151733,-0.53781189,-0.079046408,-0.038177909,0.313027866,-0.291999463,-0.005267762,-0.00679386,-0.02643026,0.082786052,-0.079740368,0.001283326,-0.011056662,-0.031700865,0.059685854,-0.063525728
1,-0.257730659,1.110368756,0.023002469,0.082968999,0.00410997,-0.144009011,-0.578034496,-0.674360057,-0.24126364,0.964159425,0.149132915,-0.020610005,0.049540253,0.027285794,-0.016395204,0.175084125,0.034920702,0.020258701,-0.004676775,0.053098429
1,0.572057858,-0.233723842,0.303157607,1.258995425,-0.173496039,-0.22602251,-1.209242783,-0.157624987,-0.124961096,0.535205886,-0.029918035,0.017860804,0.038022861,0.002548057,0.041929219,0.110779912,0.042365776,0.026608754,0.014272405,0.016556269
1,-0.257730659,1.110368756,0.023002469,0.082968999,0.00410997,-0.144009011,-0.578034496,-0.674360057,-0.24126364,0.964159425,0.149132915,-0.020610005,0.049540253,0.027285794,-0.016395204,0.175084125,0.034920702,0.020258701,-0.004676775,0.053098429
1,-0.165634165,1.267655361,0.118055998,0.045242905,-0.557688456,-0.168586395,-1.197826916,-0.052774073,-0.331416762,0.648885711,0.081580577,0.009436563,0.040706972,0.219882595,-0.14112507,0.078335378,0.04302126,0.052280854,-0.003737964,0.00795972
1,0.001560646,1.208371209,-0.200139371,-0.183180865,-0.553674715,-0.198602107,-1.056742222,0.0867936,-0.290233592,0.629947143,0.108601583,-0.028515941,0.017111674,0.241832868,-0.156899946,0.069501752,0.017905057,0.035928078,-0.005230531,0.0040642
1,-0.372949274,1.208660468,0.153938306,0.388943741,0.065965787,-0.194021373,-0.628765829,-0.552952451,-0.196967927,0.95522732,0.159647061,-0.063334747,0.026709274,0.054031386,-0.037399435,0.173839234,0.011220828,0.009608365,-0.000859481,0.033036773
1,-0.057943617,1.191165597,-0.171030203,-0.17807809,-0.531721452,-0.237811304,-1.111687829,0.028849939,-0.308197016,0.604512171,0.098024489,-0.013635181,0.019253978,0.252734074,-0.166880666,0.073756105,0.024414145,0.037965313,-0.006158426,-0.002179458
1,1.000384006,-0.673912197,-0.061589827,0.829788585,-0.391739779,-0.256451185,-1.055503109,-0.048365389,-0.032190325,0.406661843,-0.059281635,0.029819141,0.053177322,-0.081703245,0.097166278,0.093305166,0.025637638,0.020024689,-0.007292822,0.018628135
1,0.704686615,1.863369189,1.651608545,1.925037985,0.403197055,-0.434686878,-0.838377969,-0.372440671,0.465428226,0.208736509,-0.048351006,-0.0116237,-0.018534701,0.223281994,-0.08530303,0.118382975,0.129408747,0.086704586,0.100152722,0.00664859
1,0.001560646,1.208371209,-0.200139371,-0.183180865,-0.553674715,-0.198602107,-1.056742222,0.0867936,-0.290233592,0.629947143,0.108601583,-0.028515941,0.017111674,0.241832868,-0.156899946,0.069501752,0.017905057,0.035928078,-0.005230531,0.0040642
1,3.233656798,-0.288617557,-0.349414836,-0.791173031,0.45274236,-0.765762465,0.313004987,0.216928971,-0.300355834,-0.039598874,-0.108220196,0.109316215,0.120100737,-0.08897594,0.03771934,0.034717318,0.033121041,-8.82E-05,-0.017870944,-0.060775552
1,2.309850359,-0.823911425,0.107351649,-2.223933648,-0.451471263,-0.731547089,-0.478377426,-0.043096963,0.070063161,0.082412616,-0.029883277,0.005416865,0.069868614,-0.031134265,0.05940539,0.041350555,-0.041115843,0.024948339,0.072867091,-0.040902694
1,2.642283486,-1.631884905,1.770592553,-1.763439533,-0.292901447,1.11303463,0.160025554,0.291249058,-0.32135585,0.121416653,0.096045228,-0.044572046,0.009310784,0.042703766,0.01098254,-0.021788523,-0.105024331,0.03588265,0.009603796,-0.038735451
1,2.642283486,-1.631884905,1.770592553,-1.763439533,-0.292901447,1.11303463,0.160025554,0.291249058,-0.32135585,0.121416653,0.096045228,-0.044572046,0.009310784,0.042703766,0.01098254,-0.021788523,-0.105024331,0.03588265,0.009603796,-0.038735451
1,2.596009915,-1.640967945,1.865184951,-1.594807685,-0.250329853,1.107028627,0.143847161,0.260461744,-0.311689509,0.115385291,0.084912478,-0.03922068,0.012848127,0.018548865,0.011726458,-0.021507333,-0.100272906,0.023356435,0.003537111,-0.049397843
1,2.633356815,-1.214171331,1.954898147,-1.94440087,-0.363275622,0.989301781,0.331070637,0.227051546,-0.3997837,-0.060846394,0.060536118,-0.027639285,-0.004237885,0.046946016,0.017499827,-0.048833247,-0.106860359,0.028106631,0.001829615,-0.04363234
1,1.661818677,-0.184029102,1.976183573,-2.385361537,-1.027115531,1.074572191,-0.125927288,0.179125759,-0.117282642,0.066196808,0.063289871,-0.013377008,0.005780035,0.052731531,0.023983149,-0.014966811,-0.028209215,0.036427879,0.071953471,-0.005085251
1,2.577083618,-1.171009153,1.936163402,-1.960230295,-0.404954965,0.991997055,0.327237269,0.240003928,-0.371982979,-0.055142129,0.059084614,-0.02823676,-0.004095162,0.048677925,0.015780759,-0.047525886,-0.10316052,0.031545058,0.00317196,-0.042099411
1,1.86825489,-0.293330407,2.323503755,-2.349634369,-0.971664649,1.041344852,-0.155664805,0.079282225,0.279799559,0.041280399,0.107967233,-0.05527454,-0.011296164,0.036705981,0.055993641,0.060897146,-0.038985786,0.036519138,-0.0034917,-0.019427749
1,1.740061642,-0.138488075,2.287596247,-2.473134664,-1.096259557,1.05221506,-0.226429494,0.068393973,0.272647295,0.068634207,0.106309384,-0.050172973,-0.006323281,0.047056912,0.050366159,0.066481307,-0.022407956,0.035780986,0.014280761,-0.01015517
1,2.596009915,-1.640967945,1.865184951,-1.594807685,-0.250329853,1.107028627,0.143847161,0.260461744,-0.311689509,0.115385291,0.084912478,-0.03922068,0.012848127,0.018548865,0.011726458,-0.021507333,-0.100272906,0.023356435,0.003537111,-0.049397843
1,2.642283486,-1.631884905,1.770592553,-1.763439533,-0.292901447,1.11303463,0.160025554,0.291249058,-0.32135585,0.121416653,0.096045228,-0.044572046,0.009310784,0.042703766,0.01098254,-0.021788523,-0.105024331,0.03588265,0.009603796,-0.038735451
1,2.308592921,-0.885505494,1.879954049,-2.137567812,-0.577735668,1.067080221,0.178476722,0.215761271,-0.265074851,-0.083821772,0.058568864,-0.025222114,-0.010854139,0.042398994,0.019752261,-0.04740906,-0.098102171,0.029413767,0.011748057,-0.036490293
1,1.86825489,-0.293330407,2.323503755,-2.349634369,-0.971664649,1.041344852,-0.155664805,0.079282225,0.279799559,0.041280399,0.107967233,-0.05527454,-0.011296164,0.036705981,0.055993641,0.060897146,-0.038985786,0.036519138,-0.0034917,-0.019427749
1,2.541781139,-1.151396601,1.98679946,-1.873842876,-0.375168493,0.994065957,0.31239265,0.229894261,-0.361673716,-0.05817689,0.058862072,-0.027944079,-0.006672402,0.040417816,0.019495114,-0.045176713,-0.108080208,0.030088074,0.002595916,-0.043130987
1,2.493578799,-0.956488578,0.064077686,-2.435996724,-0.336068846,-0.748224218,-0.443901162,-0.068831387,0.031533025,0.063644593,-0.006723934,-0.004388094,0.057879867,0.004470924,0.042143963,0.037532713,-0.051123996,0.016149234,0.065459083,-0.040377696
1,1.740061642,-0.138488075,2.287596247,-2.473134664,-1.096259557,1.05221506,-0.226429494,0.068393973,0.272647295,0.068634207,0.106309384,-0.050172973,-0.006323281,0.047056912,0.050366159,0.066481307,-0.022407956,0.035780986,0.014280761,-0.01015517
1,1.661818677,-0.184029102,1.976183573,-2.385361537,-1.027115531,1.074572191,-0.125927288,0.179125759,-0.117282642,0.066196808,0.063289871,-0.013377008,0.005780035,0.052731531,0.023983149,-0.014966811,-0.028209215,0.036427879,0.071953471,-0.005085251
1,1.72632643,-0.325859314,1.919230415,-2.55052059,-1.066508049,1.093846834,-0.141957306,0.142548283,-0.112240643,-0.013625653,0.04698628,-0.011682918,0.001241497,0.039332708,0.032853159,-0.014717814,-0.036643867,0.027204568,0.065829412,-0.020041266
1,1.757665063,-0.275370755,1.911990525,-2.499485035,-1.020496632,1.08824637,-0.108255802,0.17897417,-0.133285242,0.029848507,0.057204919,-0.013552103,0.004568533,0.051730617,0.024713691,-0.018951395,-0.038344933,0.037363115,0.065372064,-0.011053799
1,1.68772065,-0.242271102,2.02474269,-2.287455207,-0.978386005,1.067755725,-0.106052124,0.176181881,-0.098981895,0.053515617,0.062365537,-0.010821838,0.005476175,0.053891473,0.026746165,-0.014286627,-0.027412877,0.041393161,0.066024969,-0.002084643
1,1.854044185,-0.400721854,1.852804434,-2.546135758,-1.029315833,1.077977182,-0.066021896,0.18007459,-0.174841446,0.009269453,0.045247156,-0.012112712,0.005978034,0.04635057,0.027803322,-0.018316464,-0.045903316,0.038813395,0.059048378,-0.017939465
1,1.740061642,-0.138488075,2.287596247,-2.473134664,-1.096259557,1.05221506,-0.226429494,0.068393973,0.272647295,0.068634207,0.106309384,-0.050172973,-0.006323281,0.047056912,0.050366159,0.066481307,-0.022407956,0.035780986,0.014280761,-0.01015517
1,1.72632643,-0.325859314,1.919230415,-2.55052059,-1.066508049,1.093846834,-0.141957306,0.142548283,-0.112240643,-0.013625653,0.04698628,-0.011682918,0.001241497,0.039332708,0.032853159,-0.014717814,-0.036643867,0.027204568,0.065829412,-0.020041266
1,1.814037321,-0.296656353,1.744351376,-2.889771235,-1.161444103,1.112085201,-0.143860748,0.172908905,-0.127710663,-0.012260826,0.056438448,-0.028375504,-0.007275442,0.048716614,0.041058372,-0.023235363,-0.042066226,0.018639305,0.064072199,-0.001142814
1,1.907888501,-0.387157172,1.813943752,-2.615592795,-1.015988414,1.097740107,-0.066334326,0.183883651,-0.181541743,0.00375161,0.050043443,-0.012316088,0.00145048,0.054157387,0.029037499,-0.016893574,-0.042261075,0.0349292,0.060746064,-0.014495442
1,1.702655069,-0.335719029,1.936375425,-2.516375788,-1.079353429,1.082647726,-0.144751733,0.138510925,-0.113978265,-0.012066556,0.04483826,-0.012007807,0.001969608,0.031691813,0.037021952,-0.017410569,-0.038488712,0.026188907,0.067023643,-0.01972034
1,1.782067657,-0.361735278,1.867662063,-2.65914572,-1.102563045,1.088441216,-0.132728745,0.144267119,-0.134549046,-0.013201734,0.046782656,-0.01748016,0.000520319,0.038092056,0.033047319,-0.016887273,-0.037911559,0.019077543,0.067400188,-0.021721123
1,1.814037321,-0.296656353,1.744351376,-2.889771235,-1.161444103,1.112085201,-0.143860748,0.172908905,-0.127710663,-0.012260826,0.056438448,-0.028375504,-0.007275442,0.048716614,0.041058372,-0.023235363,-0.042066226,0.018639305,0.064072199,-0.001142814
1,0.521493773,0.118738525,-0.084922009,0.232434667,-0.592929346,-0.100046066,-1.254220766,-0.051170974,-0.192508844,0.610327707,0.034812948,0.018086879,0.059617603,0.038657204,-0.004404273,0.086458579,0.034036611,0.023228835,-0.010608239,0.018863667
1,1.711194137,1.826302974,-0.297721899,0.849523393,-0.016000871,-0.287678121,-0.20222105,0.205216607,0.044292584,0.077963641,-0.062916335,0.013699779,0.033046008,-0.10755233,0.096452817,0.075208164,0.003144945,-0.000870671,0.027501538,0.024367799
1,-0.096353542,0.900389681,0.036312331,0.268282568,-0.029630066,-0.229567902,-0.602609987,-0.501235656,-0.199070825,0.847318108,0.120067677,-0.030600467,0.035493011,0.047096968,-0.023643228,0.154463342,0.022089848,0.023323448,0.000171112,0.036558407
1,-1.936256932,-1.408178022,-1.04297381,-0.194364629,1.384151852,0.448438435,0.171642699,-0.683205836,0.160368178,-0.184563855,0.25502844,-0.235614411,-0.212699763,0.438802505,-0.247835353,0.053531352,-0.042545442,-0.117674926,0.031996519,-0.097673489
1,-0.747083848,-0.404843774,-2.011620173,-1.18948978,-1.099125145,0.428838211,-0.327732959,-0.30835503,0.002717113,0.272826592,0.060819883,-0.003969268,-0.034197364,0.223089416,-0.215527996,0.000579706,0.023203631,0.024847388,0.018605114,-0.018072662
1,-0.184295861,1.253268687,-0.264569645,-0.257712182,-0.436484793,-0.223423485,-0.948487806,-0.076857547,-0.236184155,0.69878472,0.121491496,-0.030324632,0.025546337,0.212022162,-0.150968214,0.10235207,0.020348081,0.035860693,-0.006045109,-0.002710987
1,0.076849858,0.717600942,-0.052823877,0.729052714,-0.074404168,-0.164015907,-1.173085094,-0.031365741,-0.173010758,0.779666972,0.111303711,-0.034206063,0.01592396,0.195964998,-0.13424888,0.120354327,0.035169542,0.02578585,0.010521198,0.006753766
1,0.391204693,0.362138398,-0.163878636,0.860687427,-0.057536241,-0.168302686,-1.09085143,0.089372245,-0.038972401,0.668959567,0.075181752,-0.038027108,0.015412056,0.133922338,-0.094014156,0.105938495,0.025880092,0.019155865,-0.003109871,0.001272669
1,-0.184295861,1.253268687,-0.264569645,-0.257712182,-0.436484793,-0.223423485,-0.948487806,-0.076857547,-0.236184155,0.69878472,0.121491496,-0.030324632,0.025546337,0.212022162,-0.150968214,0.10235207,0.020348081,0.035860693,-0.006045109,-0.002710987
1,-0.520606911,1.243035288,-0.221711918,-0.537415214,-0.046595243,-0.171487931,-0.623015632,-0.916874312,-0.256969906,0.996712722,0.132656687,0.035106943,0.086583611,-0.015255597,0.020073712,0.22608872,0.05773144,0.049485924,0.030634859,0.054301919
1,-0.194263226,1.354883671,-0.26458052,-0.234269148,-0.481243877,-0.17278219,-1.070282425,-0.01832188,-0.249981486,0.631614201,0.120581389,-0.022081038,0.013433176,0.248352049,-0.161942705,0.078589229,0.024825918,0.036379503,-0.005564088,0.010066439
1,1.510454727,-0.739001346,-1.143843047,-0.709078263,-0.829610647,-0.196373642,-0.910946054,0.159462168,-0.042653249,0.31639211,-0.03855223,0.019837869,0.050050016,-0.049235133,0.073832625,0.086700014,-0.001798128,0.013094682,-0.008814661,0.006690773
1,-1.394015312,0.592350746,0.05037836,-0.007693266,-0.042220656,-0.089539506,-0.505795189,-0.73039522,-0.458549686,0.725903321,0.045489108,0.060796787,0.049185604,0.06429574,-0.086866337,0.166821691,0.031975606,0.053527478,0.017564407,-0.022796513
1,-2.103034195,1.484800543,1.081786976,0.424485542,0.334860473,-0.069563113,-0.975596815,-1.02526354,-0.051834094,0.92334802,0.14460928,0.005711706,0.031024966,0.104637789,-0.059198976,0.277711698,0.076662422,0.052815715,-0.050663722,0.008450618
1,-0.370950837,1.070216308,-0.488700751,-0.974958123,-0.311890988,-0.171723309,-0.576898279,-0.858312206,-0.243034094,0.944826571,0.112209057,0.043111013,0.09106541,-0.018106699,0.01833854,0.221525017,0.054845157,0.056073918,0.026491141,0.045515303
1,0.945898892,2.89305164,0.198856944,1.409977022,-0.01611305,-0.276104592,-0.253995988,0.185080262,0.235075037,-0.126816362,-0.08349456,0.024894682,-0.027933405,0.05029812,-0.00534181,-0.026169774,0.059792545,0.02330548,0.037018602,0.031224199
1,0.449838874,0.358457227,-0.140941702,0.727624621,-0.214710315,-0.151528238,-1.15330573,0.06983768,0.041106107,0.606778287,0.047265203,-0.019264902,0.036155803,0.050007826,-0.011175817,0.103414588,0.034795925,0.025310653,-0.008910936,0.01850972
1,0.953313889,2.004743932,0.272491387,0.961912229,0.05825392,-0.169511122,-0.493329054,-0.004749437,0.502549319,-0.090375908,-0.013220851,0.010468558,-0.037255861,0.064890025,-0.01327927,0.018975097,0.049028682,0.013940147,0.079233773,0.027774233
1,1.005474859,1.909081676,0.41490196,1.305989645,0.167656208,-0.205226731,-0.465657456,0.009763906,0.460776658,-0.079769686,-0.052457068,0.036852574,-0.041565531,0.075111529,-0.004591384,0.010733148,0.070753401,0.03990106,0.090220889,0.039198999
1,0.390578924,2.924588751,0.780670252,1.454555204,-0.190872786,-0.311960715,-0.47602086,-0.013126646,0.451867346,-0.113235835,-0.082856709,0.018791733,-0.049099504,0.068346473,0.00608022,-0.000664582,0.068040096,0.047740985,0.091264757,0.038230125
1,1.755608388,1.546468299,-0.316867929,0.789594612,0.155596619,-0.20225959,-0.213740248,0.202151143,0.242118188,-0.182012453,-0.058245445,0.032700989,-0.003273407,-0.013227222,0.035754169,0.010855601,0.015698716,0.009246007,0.020183177,0.005160197
1,1.658997985,1.602953507,0.539446358,0.253505471,0.42151733,-0.53781189,-0.079046408,-0.038177909,0.313027866,-0.291999463,-0.005267762,-0.00679386,-0.02643026,0.082786052,-0.079740368,0.001283326,-0.011056662,-0.031700865,0.059685854,-0.063525728
1,2.537245955,0.730057251,-0.066035296,-0.588408086,0.693438788,-0.48369416,-0.112126354,0.085391443,0.246312276,-0.181154812,0.075932028,-0.012772339,0.016726328,0.099125757,-0.116686734,0.042008621,-0.042490781,-0.035092189,0.063923544,-0.136320683
1,1.658997985,1.602953507,0.539446358,0.253505471,0.42151733,-0.53781189,-0.079046408,-0.038177909,0.313027866,-0.291999463,-0.005267762,-0.00679386,-0.02643026,0.082786052,-0.079740368,0.001283326,-0.011056662,-0.031700865,0.059685854,-0.063525728
1,0.993898996,2.931498188,0.068489262,1.146489374,-0.121668727,-0.269665618,-0.256428161,0.198692619,0.238863565,-0.119449772,-0.064688754,0.022569856,-0.020650452,0.053516612,-0.010882944,-0.013983159,0.051811279,0.023145075,0.05151874,0.023170453
1,1.357001419,2.29025873,1.515157054,0.911811865,-0.423398371,1.70486202,0.226387193,0.520938879,0.067291807,-0.163119717,0.046164352,-0.05693134,-0.063369096,0.158444369,-0.078599743,-0.030073703,-0.016466567,0.06028413,-0.008811672,0.021194085
1,2.521643852,0.396061548,-0.613906374,0.182611472,0.507094677,-0.214286472,-0.165985683,0.16262426,0.139331028,-0.015354778,0.012945973,0.028375949,0.037149069,-0.029885807,0.023353547,0.056391952,0.005166239,-0.02322098,-0.007816578,-0.005174931
1,0.762328126,3.919036902,-0.095431522,0.395223211,-0.872099611,-0.425302991,-0.172482114,0.230236734,-0.02433494,-0.008190483,-0.111149611,0.041272287,0.035791459,-0.084873805,0.083383678,0.033007222,0.011194023,0.046321697,0.04206251,0.022008889
1,1.719559747,2.029834806,-0.647858497,0.407729311,-0.305834698,-0.167257409,-0.156505023,0.332494899,0.063150336,0.119186596,-0.077216773,0.027727687,0.061622839,-0.176502946,0.13197535,0.096876997,-0.008469958,0.01908859,0.03437864,0.016460026
1,1.719559747,2.029834806,-0.647858497,0.407729311,-0.305834698,-0.167257409,-0.156505023,0.332494899,0.063150336,0.119186596,-0.077216773,0.027727687,0.061622839,-0.176502946,0.13197535,0.096876997,-0.008469958,0.01908859,0.03437864,0.016460026
1,0.981701936,-0.652740672,-0.179121055,0.642158737,-0.45666006,-0.252166096,-1.038639981,0.007824487,-0.021944032,0.402622218,-0.049697294,0.026052472,0.05098861,-0.067899515,0.088541243,0.092104886,0.021485438,0.022418712,0.000716637,0.018471866
1,0.557590748,-0.040012205,-0.006445407,0.468742459,-0.516758297,-0.102606862,-1.248079849,-0.072052974,-0.129382917,0.567890727,0.017854416,0.019185003,0.054519317,0.018083979,0.010250887,0.093669637,0.028466797,0.026161251,-0.011661657,0.012764338
1,0.040682258,1.01223143,-0.470903653,-0.196913959,-0.515932865,-0.159998473,-1.186834139,0.11688593,-0.190731239,0.719135916,0.128105233,-0.036429084,0.024854092,0.238786059,-0.167980998,0.103526472,0.022103968,0.033741891,0.009266687,-0.005619259
1,-0.314897068,0.986468105,-0.152432973,-0.526570622,-0.298285919,-0.112595974,-0.5608831,-0.943333444,-0.246375088,0.99498496,0.096144367,0.056235151,0.115722593,-0.08131199,0.046578558,0.215220761,0.073828003,0.050046441,0.000953872,0.053122674
1,1.116655928,-0.759835954,0.044073632,1.218437723,-0.10333213,-0.231561978,-1.010920087,-0.101843404,0.015424316,0.344533768,-0.074972364,0.028907062,0.034928549,-0.089438392,0.108490798,0.090148156,0.027254798,0.012767673,-0.004518011,0.025068145
1,1.344327857,-1.082796825,-0.06501423,0.944511593,-0.228684826,-0.313675613,-0.907803862,-0.010168398,0.039258605,0.313363809,-0.076402096,0.015190399,0.041567529,-0.116389093,0.137613691,0.086035374,0.014134886,0.010067676,-0.007200398,0.023271951
1,2.2301268,0.797651403,-0.884608484,-0.483568761,-0.106237342,-0.101594009,-0.473570453,0.175817662,0.13853388,-0.058974728,-0.01322485,0.0702676,0.022731971,0.020119309,0.025839378,0.053761662,0.012064162,0.029446016,0.044056407,-0.020274586
1,2.954996389,-2.103333991,-1.180017476,-0.460137559,-0.036004559,-0.309794478,-0.546834775,0.063155233,0.12753237,-0.116738563,-0.034973906,0.004836882,-0.001952313,-0.038846429,0.067805246,0.052866951,-0.053861428,-0.03308553,-0.008741602,-0.079612516
1,0.271143608,2.747941677,1.379400081,1.680818265,-0.082541243,-0.401842131,-0.577417699,-0.271693282,0.519122729,-0.054670385,-0.112709982,0.04462217,-0.040480458,0.103413245,-0.024804617,0.040446334,0.123432667,0.061184756,0.097570741,0.023494405
1,0.883051383,-0.282811618,-1.017253178,-0.852380841,-0.957949006,-0.200650712,-1.035327297,0.156564171,-0.184497725,0.495500454,0.023110222,-0.003093203,0.034842604,0.102716644,-0.03946992,0.100722157,0.005478679,0.029047047,0.017653831,-0.00207122
1,1.60094349,-1.420416565,-2.604300786,-0.500082981,-0.258885914,0.30850731,0.276178177,-0.488245516,0.362012445,-0.011912623,0.088191146,-0.065906763,-0.048623469,0.093822307,-0.096545708,-0.031604282,-0.038545804,-0.011022322,0.049555537,-0.011100621
1,1.275755244,-0.476449317,-1.040800017,-0.577859278,-0.789472942,-0.202526393,-0.947199954,0.162539024,-0.11119684,0.428300165,-0.003927479,0.007678601,0.048104756,0.010764718,0.030576149,0.091636858,0.006873234,0.019314197,0.000859766,0.010982457
1,1.37929528,2.100497427,-1.733183052,-0.432182304,-0.465912979,0.012008977,-0.465931628,0.478043568,0.485000799,0.065482491,0.075175498,-0.052085509,0.009321812,0.08356211,-0.063444099,0.034205572,-0.00409077,0.0133512,-0.055210648,0.009167229
1,-3.590894709,4.684660893,-0.132238046,1.682085226,0.292233941,0.21389664,0.057590838,-0.324264402,-0.087555891,-0.411860731,-0.041688935,-0.04664821,-0.192111134,0.328410165,-0.260905624,-0.107858789,-0.020833764,0.009129225,-0.09303431,-0.003308124
1,1.720162793,0.846028174,0.142918482,0.560257621,0.071659013,-0.214457454,-0.67438805,-0.042508102,0.393350746,0.008184967,-0.036134868,0.064933693,0.026663416,0.089997003,-0.024640496,0.101186686,0.064842669,0.075172842,0.050259071,-0.037333726
1,0.910307328,1.725091065,0.908090038,0.93344383,-0.057201729,-0.375663518,-0.653590169,-0.210695424,0.42909096,0.02974396,-0.046828181,0.04605812,-0.002510048,0.126690299,-0.02703051,0.077759873,0.105424558,0.071756664,0.114108987,-0.013367576
1,0.70171273,0.963800189,-1.85010502,-0.668020418,0.20048788,0.296117861,0.422343893,-0.625907514,0.030191226,0.117361046,0.145516013,-0.019488594,-0.059095433,0.234154919,-0.199815276,0.051963736,-0.006232135,0.007625545,0.055839288,-0.007283601
1,-0.372949274,1.208660468,0.153938306,0.388943741,0.065965787,-0.194021373,-0.628765829,-0.552952451,-0.196967927,0.95522732,0.159647061,-0.063334747,0.026709274,0.054031386,-0.037399435,0.173839234,0.011220828,0.009608365,-0.000859481,0.033036773
1,-0.372949274,1.208660468,0.153938306,0.388943741,0.065965787,-0.194021373,-0.628765829,-0.552952451,-0.196967927,0.95522732,0.159647061,-0.063334747,0.026709274,0.054031386,-0.037399435,0.173839234,0.011220828,0.009608365,-0.000859481,0.033036773
1,-0.188965367,1.102111959,-0.199174726,-0.160062522,-0.171977281,-0.160885426,-0.683626233,-0.532408142,-0.201101808,0.830020234,0.130939822,-0.013421893,0.044740368,0.059344085,-0.033126972,0.157066513,0.027422673,0.028599259,0.001023443,0.037997973
1,0.717405306,-1.532787177,-1.444481621,1.06625071,0.285137133,0.337960873,0.247418925,-0.617580205,0.259168797,0.047454223,0.050141565,-0.041555207,-0.060694138,0.1818585,-0.207415018,-0.06579745,0.014914393,-0.001442971,-0.007161364,-0.036270132
1,-2.005921683,-0.670676923,-1.29712612,0.858404559,0.358967178,0.54731693,-0.021824616,-0.766166007,0.23650846,-0.006336408,0.10384233,-0.114678424,-0.083350918,0.132113353,-0.177521927,-0.055098888,-0.06310789,-0.031937198,-0.034626186,-0.056169585
1,-0.188965367,1.102111959,-0.199174726,-0.160062522,-0.171977281,-0.160885426,-0.683626233,-0.532408142,-0.201101808,0.830020234,0.130939822,-0.013421893,0.044740368,0.059344085,-0.033126972,0.157066513,0.027422673,0.028599259,0.001023443,0.037997973
1,-0.069888174,-0.574481681,-2.770852009,-1.462029035,-1.201220893,0.44471406,-0.236141092,-0.448130478,0.13771273,0.051833146,0.032568569,-0.013650559,-0.068258365,0.211521177,-0.213017552,-0.029717248,-0.030688984,0.025339634,0.038804356,-0.029203549
1,1.205216888,-0.818276242,-2.517000587,-0.3445728,-0.39850627,0.367551227,0.028162585,-0.573427584,0.295421091,0.11940341,0.004065104,0.029285761,0.014665305,-0.046133958,-0.031757775,0.027108485,0.002330756,0.016940998,0.022477095,-0.009044326
1,3.346254569,-2.604797582,0.744610817,-1.630475664,0.233235303,0.272193416,-0.038183263,0.126693421,-0.186154827,0.067325503,0.051986599,0.012658254,0.028037484,0.005541196,0.03717556,-0.00026105,-0.074373864,0.012198003,0.017057943,-0.044104264
1,-0.022507695,0.561508915,-0.206717781,-0.175465758,0.088449504,-0.271196998,-0.379562544,-0.919079474,-0.22657252,0.872426391,0.093055306,0.028409325,0.070484178,-0.040481331,0.030396438,0.223765775,0.04144889,0.037407315,0.025247999,0.029705851
